Date,Source,Campaign,Impressions,Spend,Clicks,AdGroup,Ad
2024-04-22,Facebook Ads,07.07.23LAL_DE,5,0.06,0,LAL1,v14
2024-04-22,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at
2024-04-22,Facebook Ads,20.03.24interests_WebDev_PL,1,0.02,0,interest_work_WebDev,bloggersvideo16com_pl
2024-04-22,Facebook Ads,20.03.24interests_WebDev_PL,30,0.23,0,interest_programming_WebDev,bloggersvideo19com_pl
2024-04-22,Facebook Ads,15.04.24LAL_ab__PL,988,8.58,7,LAL1,bloggersvideo19com_pl
2024-04-22,Facebook Ads,,0,0.0,0,,
2024-04-22,Google Ads,1performancemax_wide_PL,52832,57.97,246,,
2024-04-22,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at
2024-04-22,Youtube Ads,youtube_shorts_DE,2676,4.56,16,Com_august,bloggersvideo11
2024-04-22,Tiktok Ads,12.07.2023wide_DE,1697,4.95,5,wide,bloggersvideo11
2024-04-22,Facebook Ads,17.03.24wide_AT,823,13.42,4,wide,v14com_at
2024-04-22,Facebook Ads,20.03.24_widde_PL,215,1.93,3,wide,bloggersvideo12com_pl
2024-04-22,Facebook Ads,01.04.23women_PL,87,0.91,0,women,bloggersvideo12com_pl
2024-04-22,Youtube Ads,youtube_shortsin_AT,202,0.51,1,Com_march,Austria_video3
2024-04-22,Facebook Ads,07.07.23LAL_DE,103,1.74,5,LAL1,bloggersvideo8com
2024-04-22,Facebook Ads,17.03.24wide_AT,143,2.26,0,wide,bloggersvideo12com_at
2024-04-22,SMM,,0,0.0,1,,
2024-04-22,Tiktok Ads,20.03.2024wide_PL,10808,10.1,31,wide,bloggersvideo18com_pl
2024-04-22,Youtube Ads,youtube_shorts_DE,11801,14.61,43,Com_august,bloggersvideo9com
2024-04-22,Facebook Ads,02.07.23wide_DE,1887,18.37,28,wide,bloggersvideo14com
2024-04-22,Bloggers,,0,0.0,0,,
2024-04-22,Facebook Ads,20.03.24interests_WebDev_PL,23,0.3,0,interest_work_WebDev,bloggersvideo19com_pl
2024-04-22,Facebook Ads,12.09.23interests_Uxui_DE,3,0.08,0,interest_work_WebDev,bloggersvideo17com
2024-04-22,Bloggers,,1898,0.0,1,,
2024-04-22,Facebook Ads,01.04.23women_PL,1218,10.7,3,women,bloggersvideo19com_pl
2024-04-22,Tiktok Ads,12.07.2023wide_DE,10705,15.62,49,wide,bloggersvideo14com
2024-04-22,Google Ads,discovery_wide1_AT,34359,29.64,203,,
2024-04-22,Facebook Ads,24.09.23retargeting_DE,915,11.41,20,retargeting,v15
2024-04-22,Youtube Ads,youtube_shorts_DE,6085,7.05,18,Com_august,video1com_new
2024-04-22,Google Ads,brand_search_eng_DE,149,49.14,27,,
2024-04-22,CRM,,0,0.0,32,,
2024-04-22,Facebook Ads,12.09.23interests_Uxui_DE,403,7.72,15,interest_work_WebDev,bloggersvideo15com_python
2024-04-22,Facebook Ads,20.03.24_widde_PL,214,2.18,1,wide,bloggersvideo16com_pl
2024-04-22,Organic,,0,0.0,9,,
2024-04-22,Tiktok Ads,12.07.2023wide_DE,2363,6.19,15,wide,bloggersvideo17com
2024-04-22,Youtube Ads,youtube_shortsin_AT,776,2.15,2,Com_march,bloggersvideo1
2024-04-22,Youtube Ads,youtube_shorts_DE,14066,28.64,76,Com_august,bloggersvideo10
2024-04-22,Tiktok Ads,12.07.2023wide_DE,513,1.03,1,wide,bloggersvideo16com
2024-04-22,Google Ads,performancemax_eng_DE,75484,158.37,430,,
2024-04-23,Youtube Ads,youtube_shortsin_AT,324,0.67,1,Com_march,Austria_video3
2024-04-23,Organic,,0,0.0,290,,
2024-04-23,Facebook Ads,12.09.23interests_Uxui_DE,448,8.24,16,interest_work_WebDev,bloggersvideo15com_python
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,24,0.25,1,interest_work_WebDev,bloggersvideo19com_pl
2024-04-23,Facebook Ads,,0,0.0,0,,
2024-04-23,Facebook Ads,07.07.23LAL_DE,2,0.01,0,LAL1,v14
2024-04-23,Facebook Ads,04.07.23recentlymoved_DE,1256,13.09,13,recentlymoved,bloggersvideo14com
2024-04-23,Facebook Ads,03.07.23women,32,0.24,0,women,bloggersvideo13
2024-04-23,Organic,,0,0.0,37,,
2024-04-23,Tiktok Ads,20.03.2024wide_PL,9509,7.5,15,wide,bloggersvideo18com_pl
2024-04-23,Youtube Ads,youtube_shorts_DE,8310,16.69,47,Com_august,bloggersvideo9com
2024-04-23,Youtube Ads,youtube_shortsin_AT,918,2.08,2,Com_march,Austria_video2
2024-04-23,Tiktok Ads,12.07.2023wide_DE,416,1.4,7,wide,bloggersvideo16com
2024-04-23,Organic,,0,0.0,12,,
2024-04-23,Facebook Ads,02.07.23wide_DE,1743,18.14,29,wide,bloggersvideo14com
2024-04-23,Facebook Ads,07.07.23LAL_DE,249,5.16,5,LAL1,bloggersvideo11
2024-04-23,Facebook Ads,07.07.23LAL_DE,62,0.67,2,LAL1,v15com
2024-04-23,Facebook Ads,15.04.24LAL_ab__PL,778,7.06,4,LAL1,bloggersvideo19com_pl
2024-04-23,Facebook Ads,15.04.24LAL_ab__PL,451,4.14,6,LAL1,bloggersvideo12com_pl
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,14,0.13,0,interest_programming_WebDev,bloggersvideo16com_pl
2024-04-23,Google Ads,,0,0.0,0,,
2024-04-23,Tiktok Ads,,0,0.0,0,,
2024-04-23,Youtube Ads,youtube_shorts_DE,4036,15.54,38,Com_august,bloggersvideo10com
2024-04-23,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at
2024-04-23,SMM,,0,0.0,1,,
2024-04-23,Facebook Ads,01.04.23women_PL,160,1.34,1,women,bloggersvideo16com_pl
2024-04-23,Facebook Ads,12.09.23interests_Uxui_DE,10,0.11,0,interest_work_WebDev,bloggersvideo17com
2024-04-23,Facebook Ads,02.07.23wide_DE,61,0.78,0,wide,bloggersvideo15com
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,2,0.02,0,interest_programming_WebDev,bloggersvideo12com_pl
2024-04-23,Facebook Ads,03.07.23women,711,11.46,12,women,v16
2024-04-23,SMM,,0,0.0,67,,
2024-04-23,Tiktok Ads,12.07.2023wide_DE,756,1.73,3,wide,v13com_python
2024-04-23,Youtube Ads,,0,0.0,0,,
2024-04-23,Youtube Ads,youtube_shortsin_AT,1025,2.65,2,Com_march,bloggersvideo1
2024-04-23,Tiktok Ads,12.07.2023wide_DE,1437,4.56,10,wide,bloggersvideo11
2024-04-23,SMM,,0,0.0,0,,
2024-04-23,Facebook Ads,17.03.24wide_AT,770,12.37,9,wide,v14com_at
2024-04-23,Facebook Ads,04.07.23recentlymoved_DE,111,1.12,1,recentlymoved,bloggersvideo15com
2024-04-23,Facebook Ads,01.04.23women_PL,1170,10.1,12,women,bloggersvideo19com_pl
2024-04-23,Facebook Ads,20.03.24_widde_PL,1604,14.39,10,wide,bloggersvideo19com_pl
2024-04-23,Partnership,,0,0.0,6,,
2024-04-23,Tiktok Ads,20.03.2024wide_PL,1672,1.64,1,wide,bloggersvideo16com_pl
2024-04-23,Youtube Ads,youtube_shorts_DE,1275,3.06,8,Com_august,bloggersvideo11
2024-04-23,Tiktok Ads,12.07.2023wide_DE,8174,13.94,42,wide,bloggersvideo14com
2024-04-23,Facebook Ads,01.04.23women_PL,44,0.55,1,women,bloggersvideo12com_pl
2024-04-23,Google Ads,discovery_wide1_AT,34297,31.83,236,,
2024-04-23,Facebook Ads,07.07.23LAL_DE,165,2.45,3,LAL1,bloggersvideo8com
2024-04-23,Bloggers,,0,0.0,0,,
2024-04-23,CRM,,0,0.0,38,,
2024-04-23,Facebook Ads,04.07.23recentlymoved_DE,2,0.04,0,recentlymoved,bloggersvideo16com
2024-04-23,Facebook Ads,24.09.23retargeting_DE,894,11.26,13,retargeting,v15
2024-04-23,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at
2024-04-23,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar
2024-04-23,Telegram posts,,0,0.0,0,,
2024-04-23,Google Ads,brand_search_eng_DE,115,29.83,27,,
2024-04-23,Facebook Ads,20.03.24_widde_PL,179,1.72,0,wide,bloggersvideo12com_pl
2024-04-23,Facebook Ads,12.09.23interests_Uxui_DE,2,0.05,0,interest_programming_WebDev,bloggersvideo17com
2024-04-23,Bloggers,,2470,0.0,184,,
2024-04-23,Facebook Ads,20.03.24_widde_PL,270,3.01,3,wide,bloggersvideo16com_pl
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,41,0.37,0,interest_programming_WebDev,bloggersvideo19com_pl
2024-04-23,Google Ads,performancemax_wide_AT,15640,43.84,108,,
2024-04-23,Telegram posts,,3058,0.0,19,,
2024-04-23,Webinar,,0,0.0,0,,
2024-04-23,Youtube Ads,youtube_shorts_DE,6688,17.3,49,Com_august,bloggersvideo10
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,1230,12.4,13,interest_programming_WebDev,v14com_pl
2024-04-23,Google Ads,performancemax_eng_DE,99970,138.62,427,,
2024-04-23,Facebook Ads,07.07.23LAL_DE,887,11.35,19,LAL1,bloggersvideo9com
2024-04-23,Facebook Ads,03.07.23women,118,1.39,0,women,v15
2024-04-23,Facebook Ads,12.09.23interests_Uxui_DE,448,6.91,13,interest_programming_WebDev,bloggersvideo15com_python
2024-04-23,Telegram posts,,38,0.0,1,,
2024-04-23,Tiktok Ads,20.03.2024wide_PL,5989,5.12,19,wide,bloggersvideo19com_pl
2024-04-23,Tiktok Ads,20.03.2024wide_PL,1310,1.19,2,wide,v14com_pl
2024-04-23,Google Ads,discovery_DE,20,0.0,0,,
2024-04-23,Facebook Ads,20.03.24interests_WebDev_PL,1,0.0,0,interest_work_WebDev,bloggersvideo16com_pl
2024-04-23,Facebook Ads,24.09.23retargeting_DE,3,0.05,0,retargeting,bloggersvideo13
2024-04-23,Facebook Ads,02.07.23wide_DE,23,0.18,0,wide,bloggersvideo16com
2024-04-23,Facebook Ads,15.04.24LAL_ab__PL,236,2.16,2,LAL1,bloggersvideo16com_pl
2024-04-23,Google Ads,1performancemax_wide_PL,78596,60.82,298,,
2024-04-23,Telegram posts,,4711,1.6,87,,
2024-04-23,Tiktok Ads,20.03.2024wide_PL,4300,3.98,7,wide,bloggersvideo8com_pl
2024-04-23,Youtube Ads,youtube_shorts_DE,4750,12.03,29,Com_august,video1com_new
2024-04-23,Tiktok Ads,12.07.2023wide_DE,3086,8.37,19,wide,bloggersvideo17com
2024-04-23,Facebook Ads,17.03.24wide_AT,175,2.88,1,wide,bloggersvideo12com_at
2024-04-24,Google Ads,,0,0.0,0,,
2024-04-24,Facebook Ads,02.07.23wide_DE,31,0.43,0,wide,bloggersvideo15com
2024-04-24,Tiktok Ads,12.07.2023wide_DE,4587,9.23,27,wide,bloggersvideo17com
2024-04-24,Google Ads,brand_search_eng_DE,84,46.34,22,,
2024-04-24,Facebook Ads,03.07.23women,212,2.87,1,women,v15
2024-04-24,Facebook Ads,12.09.23interests_Uxui_DE,1,0.0,0,interest_programming_WebDev,bloggersvideo17com
2024-04-24,Bloggers,,0,0.0,0,,
2024-04-24,Youtube Ads,youtube_shorts_DE,3432,13.56,42,Com_august,bloggersvideo9com
2024-04-24,Facebook Ads,24.09.23retargeting_DE,13,0.16,0,retargeting,bloggersvideo13
2024-04-24,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar
2024-04-24,Facebook Ads,20.03.24_widde_PL,185,1.64,1,wide,bloggersvideo12com_pl
2024-04-24,Bloggers,,4518,0.0,39,,
2024-04-24,Telegram posts,,0,0.0,0,,
2024-04-24,Google Ads,1performancemax_wide_PL,61287,61.02,300,,
2024-04-24,Facebook Ads,07.07.23LAL_DE,223,3.73,7,LAL1,bloggersvideo11
2024-04-24,Facebook Ads,02.07.23wide_DE,1895,17.95,30,wide,bloggersvideo14com
2024-04-24,Tiktok Ads,12.07.2023wide_DE,832,1.85,4,wide,bloggersvideo16com
2024-04-24,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,v5webinar
2024-04-24,Webinar,,0,0.0,0,,
2024-04-24,Facebook Ads,20.03.24_widde_PL,1913,13.9,10,wide,bloggersvideo19com_pl
2024-04-24,Tiktok Ads,12.07.2023wide_DE,1509,3.3,13,wide,bloggersvideo11
2024-04-24,Google Ads,discovery_wide1_AT,30289,21.94,150,,
2024-04-24,Tiktok Ads,20.03.2024wide_PL,4464,4.3,10,wide,bloggersvideo8com_pl
2024-04-24,Facebook Ads,15.04.24LAL_ab__PL,1036,7.67,3,LAL1,bloggersvideo19com_pl
2024-04-24,Youtube Ads,youtube_shortsin_AT,957,2.14,1,Com_march,Austria_video2
2024-04-24,Telegram posts,,881,0.0,5,,
2024-04-24,Google Ads,discovery_DE,21881,69.89,288,,
2024-04-24,Facebook Ads,20.03.24_widde_PL,248,3.26,0,wide,bloggersvideo16com_pl
2024-04-24,Facebook Ads,07.07.23LAL_DE,115,1.5,0,LAL1,bloggersvideo8com
2024-04-24,Facebook Ads,02.07.23wide_DE,16,0.13,0,wide,bloggersvideo16com
2024-04-24,Facebook Ads,,0,0.0,0,,
2024-04-24,Facebook Ads,24.09.23retargeting_DE,885,10.84,18,retargeting,v15
2024-04-24,Facebook Ads,04.07.23recentlymoved_DE,73,0.76,2,recentlymoved,bloggersvideo15com
2024-04-24,Facebook Ads,12.09.23interests_Uxui_DE,27,0.54,2,interest_work_WebDev,bloggersvideo17com
2024-04-24,Google Ads,performancemax_eng_DE,32348,82.12,211,,
2024-04-24,Tiktok Ads,12.07.2023wide_DE,9852,13.77,49,wide,bloggersvideo14com
2024-04-24,Youtube Ads,youtube_shorts_DE,4294,20.14,44,Com_august,video1com_new
2024-04-24,Tiktok Ads,20.03.2024wide_PL,1584,2.19,4,wide,bloggersvideo16com_pl
2024-04-24,Youtube Ads,youtube_shortsin_AT,1188,3.94,5,Com_march,bloggersvideo1
2024-04-24,Telegram posts,,45,0.0,6,,
2024-04-24,SMM,,0,0.0,0,,
2024-04-24,Facebook Ads,12.09.23interests_Uxui_DE,486,6.79,8,interest_work_WebDev,bloggersvideo15com_python
2024-04-24,Facebook Ads,15.04.24LAL_ab__PL,390,3.04,2,LAL1,bloggersvideo12com_pl
2024-04-24,Facebook Ads,01.04.23women_PL,1208,9.82,9,women,bloggersvideo19com_pl
2024-04-24,Google Ads,performancemax_wide_AT,6633,42.38,87,,
2024-04-24,Telegram posts,,2520,1.6,37,,
2024-04-24,Youtube Ads,youtube_shortsin_AT,265,0.68,0,Com_march,Austria_video3
2024-04-24,Tiktok Ads,20.03.2024wide_PL,4081,5.05,14,wide,bloggersvideo19com_pl
2024-04-24,Youtube Ads,,0,0.0,0,,
2024-04-24,Facebook Ads,01.04.23women_PL,52,0.55,0,women,bloggersvideo12com_pl
2024-04-24,SMM,,0,0.0,53,,
2024-04-24,Facebook Ads,20.03.24interests_WebDev_PL,1429,12.68,15,interest_programming_WebDev,v14com_pl
2024-04-24,Facebook Ads,07.07.23LAL_DE,114,1.1,3,LAL1,v15com
2024-04-24,Facebook Ads,07.07.23LAL_DE,3,0.04,0,LAL1,v14
2024-04-24,Facebook Ads,17.03.24wide_AT,212,3.76,2,wide,bloggersvideo12com_at
2024-04-24,Facebook Ads,07.07.23LAL_DE,1092,12.95,23,LAL1,bloggersvideo9com
2024-04-24,Facebook Ads,12.09.23interests_Uxui_DE,625,7.79,21,interest_programming_WebDev,bloggersvideo15com_python
2024-04-24,SMM,,0,0.0,1,,
2024-04-24,Tiktok Ads,,0,0.0,0,,
2024-04-24,Facebook Ads,03.07.23women,786,10.08,10,women,v16
2024-04-24,Tiktok Ads,20.03.2024wide_PL,8068,7.78,20,wide,bloggersvideo18com_pl
2024-04-24,Youtube Ads,youtube_shorts_DE,3851,20.4,45,Com_august,bloggersvideo10com
2024-04-24,Organic,,0,0.0,17,,
2024-04-24,Facebook Ads,03.07.23women,7,0.04,0,women,bloggersvideo13
2024-04-24,Organic,,0,0.0,241,,
2024-04-24,Facebook Ads,20.03.24interests_WebDev_PL,3,0.0,0,interest_programming_WebDev,bloggersvideo19com_pl
2024-04-24,Facebook Ads,17.03.24wide_AT,813,11.44,2,wide,v14com_at
2024-04-24,CRM,,0,0.0,37,,
2024-04-24,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at
2024-04-24,Facebook Ads,01.04.23women_PL,159,1.48,1,women,bloggersvideo16com_pl
2024-04-24,Facebook Ads,15.04.24LAL_ab__PL,358,2.27,1,LAL1,bloggersvideo16com_pl
2024-04-24,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at
2024-04-24,Organic,,0,0.0,19,,
2024-04-24,Facebook Ads,20.03.24interests_WebDev_PL,3,0.02,0,interest_programming_WebDev,bloggersvideo16com_pl
2024-04-24,Facebook Ads,20.03.24interests_WebDev_PL,41,0.26,0,interest_work_WebDev,bloggersvideo19com_pl
2024-04-24,Facebook Ads,04.07.23recentlymoved_DE,1453,13.16,22,recentlymoved,bloggersvideo14com
2024-04-24,Partnership,,0,0.0,0,,
2024-04-24,Tiktok Ads,20.03.2024wide_PL,1477,1.57,5,wide,v14com_pl
2024-04-24,Youtube Ads,youtube_shorts_DE,3005,8.89,15,Com_august,bloggersvideo10
2024-04-24,Youtube Ads,youtube_shorts_DE,572,2.32,4,Com_august,bloggersvideo11
2024-04-24,Tiktok Ads,12.07.2023wide_DE,784,1.8,5,wide,v13com_python
2024-04-24,Bloggers,,1053,55.0,54,,
2024-04-24,Tiktok Ads,20.03.2024wide_PL,0,0.0,0,wide,v3com_pl
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,5,0.04,0,interest_programming_WebDev,bloggersvideo16com_pl
2024-04-25,Webinar,,0,0.0,0,,
2024-04-25,Telegram posts,,371,0.0,1,,
2024-04-25,Facebook Ads,01.04.23women_PL,95,0.78,2,women,bloggersvideo16com_pl
2024-04-25,Facebook Ads,12.09.23interests_Uxui_DE,823,10.44,17,interest_programming_WebDev,bloggersvideo15com_python
2024-04-25,Facebook Ads,,0,0.0,0,,
2024-04-25,Google Ads,performancemax_wide_AT,7832,47.34,69,,
2024-04-25,Telegram posts,,0,0.0,0,,
2024-04-25,Webinar,08.04.24wide_webinar_DE,0,0.0,0,wide,bloggersvideo18webinar
2024-04-25,Facebook Ads,04.07.23recentlymoved_DE,135,1.03,0,recentlymoved,bloggersvideo15com
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,1493,12.32,12,interest_programming_WebDev,v14com_pl
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,2,0.0,0,interest_work_WebDev,bloggersvideo12com_pl
2024-04-25,Google Ads,1performancemax_wide_PL,50645,55.33,239,,
2024-04-25,Tiktok Ads,12.07.2023wide_DE,649,1.94,2,wide,v13com_python
2024-04-25,Bloggers,,0,0.0,0,,
2024-04-25,Facebook Ads,17.03.24wide_AT,214,2.86,1,wide,bloggersvideo12com_at
2024-04-25,Facebook Ads,20.03.24_widde_PL,3,0.0,0,wide,bloggersvideo21com_pl
2024-04-25,Facebook Ads,01.04.23women_PL,342,2.52,0,women,bloggersvideo20com_pl
2024-04-25,SMM,,0,0.0,1,,
2024-04-25,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at
2024-04-25,Youtube Ads,,0,0.0,0,,
2024-04-25,Google Ads,,0,0.0,0,,
2024-04-25,Facebook Ads,15.04.24LAL_ab__PL,987,6.74,8,LAL1,bloggersvideo19com_pl
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,51,0.29,0,interest_programming_WebDev,bloggersvideo19com_pl
2024-04-25,Facebook Ads,20.03.24_widde_PL,123,1.43,1,wide,bloggersvideo16com_pl
2024-04-25,Facebook Ads,07.07.23LAL_DE,92,1.33,1,LAL1,bloggersvideo8com
2024-04-25,Tiktok Ads,,0,0.0,0,,
2024-04-25,Youtube Ads,youtube_shortsin_AT,560,1.53,1,Com_march,Austria_video2
2024-04-25,Bloggers,,742,0.0,3,,
2024-04-25,Facebook Ads,12.09.23interests_Uxui_DE,33,0.43,0,interest_work_WebDev,bloggersvideo17com
2024-04-25,Facebook Ads,01.04.23women_PL,49,0.25,0,women,bloggersvideo21com_pl
2024-04-25,Facebook Ads,20.03.24_widde_PL,552,4.08,4,wide,bloggersvideo20com_pl
2024-04-25,SMM,,0,80.0,39,,
2024-04-25,Tiktok Ads,12.07.2023wide_DE,7012,14.47,32,wide,bloggersvideo14com
2024-04-25,Youtube Ads,youtube_shorts_DE,382,2.0,6,Com_august,bloggersvideo11
2024-04-25,Facebook Ads,12.09.23interests_Uxui_DE,370,4.32,10,interest_work_WebDev,bloggersvideo15com_python
2024-04-25,Facebook Ads,12.09.23interests_Uxui_DE,7,0.12,0,interest_programming_WebDev,bloggersvideo17com
2024-04-25,Facebook Ads,24.09.23retargeting_DE,953,11.33,11,retargeting,v15
2024-04-25,Partnership,,0,0.0,1,,
2024-04-25,Tiktok Ads,12.07.2023wide_DE,3069,8.8,23,wide,bloggersvideo17com
2024-04-25,Youtube Ads,youtube_shorts_DE,4531,23.01,54,Com_august,video1com_new
2024-04-25,Facebook Ads,03.07.23women,837,9.29,15,women,v16
2024-04-25,Facebook Ads,07.07.23LAL_DE,1289,15.0,23,LAL1,bloggersvideo9com
2024-04-25,Facebook Ads,20.03.24_widde_PL,1731,12.89,8,wide,bloggersvideo19com_pl
2024-04-25,Google Ads,brand_search_eng_DE,115,33.23,24,,
2024-04-25,Tiktok Ads,20.03.2024wide_PL,3705,3.98,13,wide,bloggersvideo8com_pl
2024-04-25,Youtube Ads,youtube_shorts_DE,4134,22.89,39,Com_august,bloggersvideo10com
2024-04-25,SMM,,0,0.0,39,,
2024-04-25,Facebook Ads,01.04.23women_PL,104,0.77,0,women,bloggersvideo12com_pl
2024-04-25,Facebook Ads,07.07.23LAL_DE,152,2.14,1,LAL1,bloggersvideo11
2024-04-25,Youtube Ads,youtube_shortsin_AT,82,0.24,0,Com_march,Austria_video3
2024-04-25,Tiktok Ads,20.03.2024wide_PL,1688,2.61,4,wide,bloggersvideo16com_pl
2024-04-25,Telegram posts,,22,0.0,4,,
2024-04-25,CRM,,0,0.0,20,,
2024-04-25,Facebook Ads,02.07.23wide_DE,8,0.06,0,wide,bloggersvideo16com
2024-04-25,Google Ads,discovery_DE,46011,64.33,436,,
2024-04-25,Tiktok Ads,20.03.2024wide_PL,2819,3.38,10,wide,bloggersvideo19com_pl
2024-04-25,Bloggers,,526,0.0,27,,
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,19,0.12,0,interest_work_WebDev,bloggersvideo19com_pl
2024-04-25,Facebook Ads,20.03.24interests_WebDev_PL,2,0.0,0,interest_programming_WebDev,bloggersvideo12com_pl
2024-04-25,Google Ads,performancemax_eng_DE,54902,98.88,298,,
2024-04-25,Tiktok Ads,20.03.2024wide_PL,8141,8.6,36,wide,bloggersvideo18com_pl
2024-04-25,Youtube Ads,youtube_shorts_DE,1768,10.13,23,Com_august,bloggersvideo9com
2024-04-25,Facebook Ads,24.09.23retargeting_DE,1,0.02,0,retargeting,bloggersvideo13
2024-04-25,Facebook Ads,04.07.23recentlymoved_DE,1509,12.92,19,recentlymoved,bloggersvideo14com
2024-04-25,Facebook Ads,17.03.24wide_AT,920,12.4,5,wide,v14com_at
2024-04-25,Organic,,0,0.0,284,,
2024-04-25,Tiktok Ads,20.03.2024wide_PL,1302,1.8,3,wide,v14com_pl
2024-04-25,Google Ads,discovery_wide1_AT,30415,31.6,168,,
2024-04-25,Facebook Ads,03.07.23women,241,3.77,6,women,v15
2024-04-25,Organic,,0,0.0,21,,
2024-04-25,Facebook Ads,01.04.23women_PL,1136,7.92,3,women,bloggersvideo19com_pl
2024-04-25,Facebook Ads,15.04.24LAL_ab__PL,312,1.92,3,LAL1,bloggersvideo16com_pl
2024-04-25,Facebook Ads,15.04.24LAL_ab__PL,544,4.26,4,LAL1,bloggersvideo12com_pl
2024-04-25,Organic,,0,0.0,14,,
2024-04-25,Tiktok Ads,12.07.2023wide_DE,543,1.65,3,wide,bloggersvideo16com
2024-04-25,Youtube Ads,youtube_shorts_DE,1042,4.34,6,Com_august,bloggersvideo10
2024-04-25,Facebook Ads,07.07.23LAL_DE,4,0.04,0,LAL1,v14
2024-04-25,Facebook Ads,04.07.23recentlymoved_DE,3,0.05,0,recentlymoved,bloggersvideo16com
2024-04-25,Facebook Ads,20.03.24_widde_PL,177,1.36,2,wide,bloggersvideo12com_pl
2024-04-25,Tiktok Ads,12.07.2023wide_DE,961,3.12,5,wide,bloggersvideo11
2024-04-25,Facebook Ads,01.04.23women_PL,9,0.02,0,women,v17com_pl
2024-04-25,Facebook Ads,07.07.23LAL_DE,84,1.21,1,LAL1,v15com
2024-04-25,Facebook Ads,02.07.23wide_DE,45,0.55,0,wide,bloggersvideo15com
2024-04-25,Telegram posts,,695,1.6,30,,
2024-04-25,Facebook Ads,20.03.24_widde_PL,1,0.02,0,wide,v17com_pl
2024-04-25,Youtube Ads,youtube_shortsin_AT,721,2.66,3,Com_march,bloggersvideo1
2024-04-25,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,v14com_at
2024-04-25,Facebook Ads,02.07.23wide_DE,2038,18.07,36,wide,bloggersvideo14com
2024-04-26,Tiktok Ads,12.07.2023wide_DE,755,2.52,5,wide,bloggersvideo11
2024-04-26,Facebook Ads,12.09.23interests_Uxui_DE,26,0.53,0,interest_programming_WebDev,bloggersvideo17com
2024-04-26,Youtube Ads,,0,0.0,0,,
2024-04-26,Telegram posts,,0,0.0,0,,
2024-04-26,Google Ads,,0,0.0,0,,
2024-04-26,Facebook Ads,20.03.24interests_WebDev_PL,1336,11.42,8,interest_programming_WebDev,v14com_pl
2024-04-26,Facebook Ads,20.03.24interests_WebDev_PL,5,0.11,0,interest_programming_WebDev,bloggersvideo12com_pl
2024-04-26,Bloggers,,1341,0.0,6,,
2024-04-26,Youtube Ads,youtube_shortsin_AT,407,1.55,3,Com_march,bloggersvideo1
2024-04-26,Tiktok Ads,20.03.2024wide_PL,2451,2.51,7,wide,bloggersvideo8com_pl
2024-04-26,Organic,,0,0.0,26,,
2024-04-26,Facebook Ads,02.07.23wide_DE,1833,16.72,19,wide,bloggersvideo14com
2024-04-26,Facebook Ads,15.04.24LAL_ab__PL,503,5.0,2,LAL1,bloggersvideo16com_pl
2024-04-26,Facebook Ads,02.07.23wide_DE,31,0.32,0,wide,bloggersvideo16com
2024-04-26,Facebook Ads,07.07.23LAL_DE,96,1.31,1,LAL1,bloggersvideo11
2024-04-26,Facebook Ads,07.07.23LAL_DE,1341,16.4,14,LAL1,bloggersvideo9com
2024-04-26,Organic,,0,0.0,211,,
2024-04-26,Youtube Ads,youtube_shortsin_AT,236,0.52,3,Com_march,Austria_video2
2024-04-26,Youtube Ads,youtube_shorts_DE,4931,11.89,26,Com_august,bloggersvideo9com
2024-04-26,Tiktok Ads,15.03.2024wide_AT,0,0.0,0,wide,bloggersvideo12com_at
2024-04-26,Partnership,,0,0.0,0,,
2024-04-26,Facebook Ads,01.04.23women_PL,1013,9.79,14,women,bloggersvideo21com_pl
2024-04-26,Facebook Ads,,0,0.0,0,,
2024-04-26,Facebook Ads,20.03.24interests_WebDev_PL,31,0.17,0,interest_work_WebDev,bloggersvideo19com_pl
2024-04-26,Tiktok Ads,20.03.2024wide_PL,8113,7.95,27,wide,bloggersvideo18com_pl
2024-04-26,Facebook Ads,15.04.24LAL_ab__PL,135,1.15,1,LAL1,bloggersvideo12com_pl
